datahora,estado,riscofogo,riscoAbsoluto
2016/04/01 16:13:00,ESPIRITO SANTO,0.67,0
2016/04/01 16:13:00,ESPIRITO SANTO,1,1
2016/04/01 16:13:00,ESPIRITO SANTO,0.67,0
2016/04/01 16:13:00,ESPIRITO SANTO,0.67,0
2016/04/01 16:13:00,RIO DE JANEIRO,1,1
2016/04/01 16:13:00,BAHIA,0.57,0
2016/04/01 16:14:00,MINAS GERAIS,0.67,0
2016/04/01 16:14:00,BAHIA,1,1
2016/04/01 16:14:00,BAHIA,0.54,0
2016/04/01 16:15:00,SERGIPE,1,1
2016/04/01 16:16:00,PIAUI,1,1
2016/04/01 16:16:00,PIAUI,1,1
2016/04/01 16:16:00,PIAUI,1,1
2016/04/01 16:16:00,BAHIA,0.63,0
2016/04/01 16:16:00,MARANHAO,1,1
2016/04/01 16:16:00,MARANHAO,0.6,0
2016/04/01 16:16:00,MARANHAO,0.78,1
2016/04/01 16:16:00,MARANHAO,0.74,1
2016/04/01 16:16:00,PERNAMBUCO,1,1
2016/04/01 16:16:00,ALAGOAS,1,1
2016/04/01 16:17:00,MARANHAO,0.6,0
2016/04/01 16:17:00,MARANHAO,1,1
2016/04/01 16:17:00,PIAUI,1,1
2016/04/01 16:17:00,CEARA,0.6,0
2016/04/01 17:49:00,RIO GRANDE DO SUL,0.02,0
2016/04/01 17:49:00,RIO GRANDE DO SUL,0.67,0
2016/04/01 17:49:00,RIO GRANDE DO SUL,0.14,0
2016/04/01 17:49:00,RIO GRANDE DO SUL,0.86,1
2016/04/01 17:49:00,RIO GRANDE DO SUL,0.02,0
2016/04/01 17:49:00,RIO GRANDE DO SUL,0.65,0
2016/04/01 17:49:00,RIO GRANDE DO SUL,0.14,0
2016/04/01 17:49:00,RIO GRANDE DO SUL,0.02,0
2016/04/01 17:49:00,RIO GRANDE DO SUL,0.02,0
2016/04/01 17:49:00,RIO GRANDE DO SUL,0.65,0
2016/04/01 17:50:00,SANTA CATARINA,0.35,0
2016/04/01 17:50:00,PARANA,0.82,1
2016/04/01 17:51:00,MATO GROSSO DO SUL,0.94,1
2016/04/01 17:51:00,MATO GROSSO DO SUL,0.94,1
2016/04/01 17:51:00,MATO GROSSO DO SUL,0.59,0
2016/04/01 17:51:00,MATO GROSSO DO SUL,0,0
2016/04/01 17:52:00,MATO GROSSO DO SUL,0.04,0
2016/04/01 17:52:00,MATO GROSSO DO SUL,0.03,0
2016/04/01 17:53:00,MATO GROSSO,0.01,0
2016/04/01 17:53:00,MATO GROSSO,0.87,1
2016/04/01 17:53:00,MATO GROSSO,0.82,1
2016/04/01 17:53:00,MATO GROSSO,0.13,0
2016/04/01 17:53:00,MATO GROSSO,0.87,1
2016/04/01 17:53:00,MATO GROSSO,0.04,0
2016/04/01 17:53:00,MATO GROSSO,0.04,0
2016/04/01 17:53:00,MATO GROSSO,0.87,1
2016/04/01 17:53:00,MATO GROSSO,0.11,0
2016/04/01 17:53:00,MATO GROSSO,0.04,0
2016/04/01 17:53:00,MATO GROSSO,0.25,0
