datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2018/12/01 04:10:00,AQUA_M-M,Brasil,BAHIA,SIMOES FILHO,Mata Atlantica,2,0,1,-12.79,-38.409,7.1
2018/12/01 04:10:00,AQUA_M-M,Brasil,ALAGOAS,RIO LARGO,Mata Atlantica,3,0,1,-9.418,-35.818,15.2
2018/12/01 04:10:00,AQUA_M-M,Brasil,ALAGOAS,RIO LARGO,Mata Atlantica,3,0,1,-9.418,-35.825,12.1
2018/12/01 04:10:00,AQUA_M-M,Brasil,ESPIRITO SANTO,NOVA VENECIA,Mata Atlantica,4,12.6,0.29,-18.449,-40.507,4.4
2018/12/01 05:45:00,AQUA_M-M,Brasil,RORAIMA,BOA VISTA,Amazonia,2,0,0.47,2.679,-60.937,6.2
2018/12/03 03:55:00,AQUA_M-M,Brasil,PARAIBA,PEDRAS DE FOGO,Mata Atlantica,6,0,1,-7.351,-35.019,23.1
2018/12/03 03:55:00,AQUA_M-M,Brasil,PERNAMBUCO,TRACUNHAEM,Mata Atlantica,6,0,1,-7.802,-35.145,5.9
2018/12/03 03:55:00,AQUA_M-M,Brasil,ALAGOAS,UNIAO DOS PALMARES,Mata Atlantica,5,3.6,1,-9.072,-36.025,6.5
2018/12/03 03:55:00,AQUA_M-M,Brasil,ALAGOAS,MURICI,Mata Atlantica,5,3.65,1,-9.384,-35.906,8.4
2018/12/03 05:30:00,AQUA_M-M,Brasil,RORAIMA,BONFIM,Amazonia,4,0,0.19,3.315,-60.007,5.6
2018/12/03 05:30:00,AQUA_M-M,Brasil,RORAIMA,CANTA,Amazonia,4,0.15,0.51,2.73,-60.351,7.9
2018/12/03 05:30:00,AQUA_M-M,Brasil,RORAIMA,BOA VISTA,Amazonia,4,0,0.56,2.669,-60.945,9.5
2018/12/04 04:40:00,AQUA_M-M,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.05,-17.719,-55.472,14.1
2018/12/04 04:45:00,AQUA_M-M,Brasil,SAO PAULO,SAO JOSE DO RIO PRETO,Cerrado,2,0,0.63,-20.72,-49.435,6.2
2018/12/04 04:45:00,AQUA_M-M,Brasil,SAO PAULO,IPIGUA,Cerrado,2,0,0.63,-20.721,-49.425,4.4
