datahora,estado,riscofogo,riscoAbsoluto
2019/08/01 04:40:00,PARA,0.47,0
2019/08/01 04:40:00,TOCANTINS,1,1
2019/08/01 04:40:00,TOCANTINS,1,1
2019/08/01 04:40:00,TOCANTINS,1,1
2019/08/01 04:40:00,MATO GROSSO,0.96,1
2019/08/01 04:40:00,MATO GROSSO,0.96,1
2019/08/01 04:40:00,MATO GROSSO,0.96,1
2019/08/01 04:40:00,MATO GROSSO,1,1
2019/08/01 04:40:00,MATO GROSSO,1,1
2019/08/01 04:40:00,MATO GROSSO,1,1
2019/08/01 04:40:00,MATO GROSSO,1,1
2019/08/01 04:40:00,PARA,0.74,1
2019/08/01 04:40:00,PARA,0.63,0
2019/08/01 04:40:00,PARA,0.71,1
2019/08/01 04:40:00,PARA,0.7,1
2019/08/01 04:40:00,PARA,0.71,1
2019/08/01 04:40:00,PARA,0.71,1
2019/08/01 04:40:00,PARA,0.72,1
2019/08/01 04:40:00,PARA,0.72,1
2019/08/01 04:40:00,PARA,0.73,1
2019/08/01 04:40:00,PARA,0.72,1
2019/08/01 04:40:00,PARA,0.73,1
2019/08/01 04:40:00,PARA,0.73,1
2019/08/01 04:40:00,PARA,0.73,1
2019/08/01 04:40:00,PARA,0.73,1
2019/08/01 04:40:00,PARA,0.77,1
2019/08/01 04:40:00,PARA,0.77,1
2019/08/01 04:40:00,PARA,0.77,1
2019/08/01 04:40:00,PARA,0.77,1
2019/08/01 04:40:00,PARA,1,1
2019/08/01 04:40:00,PARA,0.77,1
2019/08/01 04:40:00,PARA,0.76,1
2019/08/01 04:40:00,PARA,0.87,1
2019/08/01 04:40:00,PARA,0.87,1
2019/08/01 04:40:00,PARA,0.36,0
2019/08/01 04:40:00,MARANHAO,0.18,0
2019/08/01 04:40:00,MARANHAO,1,1
2019/08/01 04:40:00,MARANHAO,1,1
2019/08/01 04:40:00,MARANHAO,1,1
2019/08/01 04:40:00,MARANHAO,1,1
2019/08/01 04:40:00,MARANHAO,1,1
2019/08/01 04:40:00,MARANHAO,1,1
2019/08/01 04:40:00,MARANHAO,1,1
2019/08/01 04:40:00,MARANHAO,1,1
2019/08/01 04:40:00,TOCANTINS,1,1
2019/08/01 04:40:00,TOCANTINS,1,1
2019/08/01 04:40:00,TOCANTINS,1,1
2019/08/01 04:40:00,TOCANTINS,1,1
2019/08/01 04:40:00,TOCANTINS,1,1
2019/08/01 04:40:00,TOCANTINS,1,1
2019/08/01 04:40:00,TOCANTINS,1,1
2019/08/01 04:40:00,GOIAS,0.94,1
2019/08/01 04:40:00,MATO GROSSO DO SUL,0.31,0
2019/08/01 04:40:00,BAHIA,1,1
2019/08/01 04:40:00,BAHIA,1,1
2019/08/01 04:40:00,GOIAS,1,1
2019/08/01 04:40:00,TOCANTINS,1,1
2019/08/01 04:40:00,GOIAS,0.99,1
2019/08/01 04:40:00,PIAUI,1,1
2019/08/01 04:40:00,PARA,0.91,1
2019/08/01 04:40:00,PARA,0.91,1
2019/08/01 04:40:00,MATO GROSSO DO SUL,0.3,0
2019/08/01 04:40:00,MATO GROSSO DO SUL,0.31,0
2019/08/01 04:40:00,MATO GROSSO DO SUL,0.32,0
2019/08/01 04:45:00,SAO PAULO,1,1
2019/08/01 04:45:00,SAO PAULO,0.52,0
2019/08/01 04:45:00,PARANA,1,1
2019/08/01 04:45:00,PARANA,1,1
2019/08/01 04:45:00,PARANA,1,1
2019/08/01 04:45:00,MATO GROSSO DO SUL,1,1
2019/08/01 06:20:00,ACRE,0.57,0
2019/08/01 06:20:00,AMAZONAS,0.78,1
2019/08/02 03:45:00,MINAS GERAIS,1,1
2019/08/02 03:45:00,MINAS GERAIS,1,1
2019/08/02 03:45:00,RIO GRANDE DO NORTE,1,1
2019/08/02 05:20:00,AMAZONAS,0.62,0
2019/08/02 05:20:00,AMAZONAS,0.62,0
2019/08/02 05:20:00,AMAZONAS,0.61,0
2019/08/02 05:20:00,AMAZONAS,0.61,0
2019/08/02 05:20:00,AMAZONAS,0.59,0
2019/08/02 05:20:00,AMAZONAS,0.59,0
2019/08/02 05:20:00,AMAZONAS,0.64,0
2019/08/02 05:20:00,AMAZONAS,0.64,0
2019/08/02 05:20:00,AMAZONAS,0.64,0
2019/08/02 05:20:00,AMAZONAS,0.66,0
2019/08/02 05:20:00,AMAZONAS,0.67,0
2019/08/02 05:20:00,AMAZONAS,0.67,0
2019/08/02 05:20:00,AMAZONAS,0.76,1
2019/08/02 05:20:00,AMAZONAS,0.67,0
2019/08/02 05:20:00,AMAZONAS,0.69,0
2019/08/02 05:20:00,AMAZONAS,0.7,1
2019/08/02 05:20:00,AMAZONAS,0.7,1
2019/08/02 05:20:00,AMAZONAS,0.7,1
2019/08/02 05:20:00,AMAZONAS,0.7,1
2019/08/02 05:20:00,AMAZONAS,0.7,1
2019/08/02 05:20:00,AMAZONAS,0.7,1
2019/08/02 05:20:00,AMAZONAS,0.7,1
2019/08/02 05:20:00,AMAZONAS,0.7,1
2019/08/02 05:20:00,AMAZONAS,0.78,1
2019/08/02 05:20:00,AMAZONAS,0.78,1
2019/08/02 05:20:00,PARA,0.74,1
2019/08/02 05:20:00,PARA,0.74,1
2019/08/02 05:20:00,PARA,0.74,1
2019/08/02 05:20:00,PARA,0.74,1
2019/08/02 05:20:00,PARA,0.74,1
2019/08/02 05:20:00,PARA,0.74,1
2019/08/02 05:20:00,PARA,0.76,1
2019/08/02 05:20:00,PARA,0.76,1
2019/08/02 05:20:00,PARA,0.73,1
2019/08/02 05:20:00,PARA,0.65,0
2019/08/02 05:20:00,PARA,0.65,0
2019/08/02 05:20:00,PARA,0.64,0
2019/08/02 05:20:00,PARA,0.67,0
2019/08/02 05:20:00,PARA,0.67,0
2019/08/02 05:20:00,PARA,0.66,0
2019/08/02 05:20:00,PARA,0.68,0
2019/08/02 05:20:00,PARA,0.68,0
2019/08/02 05:20:00,PARA,0.69,0
2019/08/02 05:20:00,PARA,0.71,1
2019/08/02 05:20:00,PARA,0.7,1
2019/08/02 05:20:00,PARA,0.72,1
2019/08/02 05:20:00,PARA,0.74,1
2019/08/02 05:20:00,PARA,0.76,1
2019/08/02 05:20:00,PARA,0.76,1
2019/08/02 05:20:00,PARA,0.77,1
2019/08/02 05:20:00,PARA,0.78,1
2019/08/02 05:20:00,PARA,0.78,1
2019/08/02 05:20:00,PARA,0.8,1
2019/08/02 05:20:00,PARA,0.8,1
2019/08/02 05:20:00,PARA,1,1
2019/08/02 05:20:00,PARA,1,1
2019/08/02 05:20:00,PARA,1,1
2019/08/02 05:20:00,PARA,0.9,1
2019/08/02 05:20:00,PARA,0.91,1
