datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2015/01/01 01:44:00,TERRA_M-M,Brasil,MINAS GERAIS,SIMONESIA,Mata Atlantica,,0,0.36,-19.972,-41.986,
2015/01/01 01:44:00,TERRA_M-M,Brasil,MINAS GERAIS,FREI LAGONEGRO,Mata Atlantica,,0,1,-18.088,-42.751,
2015/01/01 03:28:00,NPP-375,Brasil,MINAS GERAIS,SIMONESIA,Mata Atlantica,,0,0.36,-19.9752,-41.98303,
2015/01/01 03:28:00,NPP-375,Brasil,MINAS GERAIS,SIMONESIA,Mata Atlantica,,0,1,-19.96904,-41.98545,
2015/01/01 03:28:00,NPP-375,Brasil,MINAS GERAIS,SIMONESIA,Mata Atlantica,,0,0.36,-19.976,-41.97934,
2015/01/01 03:28:00,NPP-375,Brasil,MINAS GERAIS,SIMONESIA,Mata Atlantica,,0,0.36,-19.97976,-41.98803,
2015/01/01 03:28:00,NPP-375,Brasil,MINAS GERAIS,SIMONESIA,Mata Atlantica,,0,0.37,-19.98059,-41.98417,
2015/01/01 04:10:58,NOAA-19D,Brasil,MINAS GERAIS,ARACUAI,Mata Atlantica,,0,1,-17.151,-42.111,
2015/01/01 14:16:00,TERRA_M-T,Brasil,MINAS GERAIS,SANTA VITORIA,Mata Atlantica,,0,0.77,-19.243,-50.529,
2015/01/01 15:58:00,NPP-375,Brasil,MINAS GERAIS,ITACAMBIRA,Cerrado,,0,1,-17.06076,-43.50108,
2015/01/01 15:58:00,NPP-375,Brasil,MINAS GERAIS,LASSANCE,Cerrado,,0,0.7,-17.827,-44.86612,
2015/01/01 15:58:00,NPP-375,Brasil,MINAS GERAIS,PARACATU,Cerrado,,0.1,0.97,-17.14624,-46.60114,
2015/01/01 15:58:00,NPP-375,Brasil,MINAS GERAIS,SALINAS,Mata Atlantica,,0,0.54,-16.24327,-41.92737,
2015/01/01 15:58:00,NPP-375,Brasil,MINAS GERAIS,JACINTO,Mata Atlantica,,0,1,-16.30319,-40.3851,
