ano,mes,datahora,estado,riscofogo,riscoAbsoluto
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO DO SUL,0.83,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO DO SUL,0.95,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO DO SUL,0.64,0
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO DO SUL,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO DO SUL,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO DO SUL,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO DO SUL,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.94,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,0.92,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.58,0
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.54,0
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,0.42,0
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,0.42,0
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,0.45,0
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,0.45,0
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.43,0
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,0.54,0
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.85,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.85,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.46,0
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.95,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.83,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.83,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.84,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.82,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.82,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.82,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.91,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.92,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.91,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.92,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.92,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.91,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.92,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.92,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.91,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,0.4,0
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,0.39,0
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,0.39,0
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,0.39,0
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,0.38,0
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.78,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.96,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.96,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.27,0
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.22,0
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.93,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,0.82,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,0.82,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,0.93,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO DO SUL,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO DO SUL,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO DO SUL,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO DO SUL,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO DO SUL,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO DO SUL,1,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.83,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.83,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.83,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,0.98,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,0.98,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,1,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,1,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.89,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.73,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.74,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.72,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.88,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.86,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.85,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.84,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.81,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.79,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.79,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.79,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.79,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.65,0
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.78,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.77,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.86,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.87,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.88,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,1,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.83,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.93,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.89,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.89,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.81,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.82,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.66,0
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.86,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.74,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.81,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.92,1
2019,Agosto,2019/08/18 05:25:00,AMAZONAS,0.63,0
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.59,0
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,0.12,0
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,0.12,0
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,0.13,0
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,0.17,0
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,0.17,0
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,1,1
2019,Agosto,2019/08/18 05:25:00,RONDONIA,0.53,0
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,0.86,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,0.86,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO DO SUL,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO DO SUL,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO DO SUL,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO DO SUL,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO DO SUL,1,1
2019,Agosto,2019/08/18 05:25:00,MATO GROSSO DO SUL,1,1
2019,Agosto,2019/08/19 04:25:00,PARA,0,0
2019,Agosto,2019/08/19 04:25:00,PARA,0,0
2019,Agosto,2019/08/19 04:25:00,PARA,0,0
2019,Agosto,2019/08/19 04:25:00,PARA,0,0
2019,Agosto,2019/08/19 04:25:00,MARANHAO,0,0
2019,Agosto,2019/08/19 04:25:00,MARANHAO,0,0
2019,Agosto,2019/08/19 04:25:00,MARANHAO,0,0
2019,Agosto,2019/08/19 04:25:00,MARANHAO,0,0
2019,Agosto,2019/08/19 04:25:00,MARANHAO,0,0
2019,Agosto,2019/08/19 04:25:00,MARANHAO,0,0
2019,Agosto,2019/08/19 04:25:00,MARANHAO,0,0
2019,Agosto,2019/08/19 04:25:00,MARANHAO,0,0
2019,Agosto,2019/08/19 04:25:00,MARANHAO,0,0
2019,Agosto,2019/08/19 04:25:00,PARA,0,0
2019,Agosto,2019/08/19 04:25:00,MARANHAO,0,0
2019,Agosto,2019/08/19 04:25:00,PARA,0,0
2019,Agosto,2019/08/19 04:25:00,PARA,0,0
2019,Agosto,2019/08/19 04:25:00,MARANHAO,0,0
2019,Agosto,2019/08/19 04:25:00,PARA,0,0
2019,Agosto,2019/08/19 04:25:00,PARA,0,0
2019,Agosto,2019/08/19 04:25:00,PARA,0,0
2019,Agosto,2019/08/19 04:25:00,PARA,0,0
2019,Agosto,2019/08/19 04:25:00,PARA,0,0
2019,Agosto,2019/08/19 04:25:00,PARA,0,0
2019,Agosto,2019/08/19 04:25:00,PARA,0,0
2019,Agosto,2019/08/19 04:25:00,PARA,0,0
2019,Agosto,2019/08/19 04:25:00,PARA,0,0
2019,Agosto,2019/08/19 04:25:00,PARA,0,0
2019,Agosto,2019/08/19 04:25:00,BAHIA,0,0
2019,Agosto,2019/08/19 04:25:00,MARANHAO,0,0
2019,Agosto,2019/08/19 04:25:00,MARANHAO,0,0
2019,Agosto,2019/08/19 04:25:00,PIAUI,0,0
2019,Agosto,2019/08/19 04:25:00,PIAUI,0,0
2019,Agosto,2019/08/19 04:25:00,PIAUI,0,0
2019,Agosto,2019/08/19 04:25:00,PIAUI,0,0
2019,Agosto,2019/08/19 04:25:00,PIAUI,0,0
2019,Agosto,2019/08/19 04:25:00,PIAUI,0,0
2019,Agosto,2019/08/19 04:25:00,PIAUI,0,0
2019,Agosto,2019/08/19 04:25:00,PIAUI,0,0
2019,Agosto,2019/08/19 04:25:00,PIAUI,0,0
2019,Agosto,2019/08/19 04:25:00,PIAUI,0,0
2019,Agosto,2019/08/19 04:25:00,PARA,0,0
2019,Agosto,2019/08/19 04:25:00,PARA,0,0
2019,Agosto,2019/08/19 04:25:00,PARA,0,0
2019,Agosto,2019/08/19 04:25:00,PARA,0,0
2019,Agosto,2019/08/19 04:25:00,TOCANTINS,0,0
2019,Agosto,2019/08/19 04:30:00,MATO GROSSO,0,0
2019,Agosto,2019/08/19 04:30:00,MATO GROSSO,0,0
2019,Agosto,2019/08/19 04:30:00,MATO GROSSO,0,0
2019,Agosto,2019/08/19 04:30:00,MATO GROSSO,0,0
2019,Agosto,2019/08/19 04:30:00,MATO GROSSO,0,0
2019,Agosto,2019/08/19 04:30:00,MATO GROSSO,0,0
2019,Agosto,2019/08/19 04:30:00,MATO GROSSO,0,0
2019,Agosto,2019/08/19 04:30:00,MATO GROSSO,0,0
2019,Agosto,2019/08/19 04:30:00,MATO GROSSO,0,0
2019,Agosto,2019/08/19 04:30:00,MATO GROSSO,0,0
2019,Agosto,2019/08/19 04:30:00,MINAS GERAIS,0,0
2019,Agosto,2019/08/19 04:30:00,MINAS GERAIS,0,0
2019,Agosto,2019/08/19 04:30:00,GOIAS,0,0
2019,Agosto,2019/08/19 04:30:00,MINAS GERAIS,0,0
2019,Agosto,2019/08/19 04:30:00,MINAS GERAIS,0,0
2019,Agosto,2019/08/19 04:30:00,MINAS GERAIS,0,0
2019,Agosto,2019/08/19 04:30:00,MINAS GERAIS,0,0
2019,Agosto,2019/08/19 04:30:00,MINAS GERAIS,0,0
2019,Agosto,2019/08/19 04:30:00,MINAS GERAIS,0,0
2019,Agosto,2019/08/19 04:30:00,MINAS GERAIS,0,0
2019,Agosto,2019/08/19 04:30:00,MINAS GERAIS,0,0
2019,Agosto,2019/08/19 04:30:00,MINAS GERAIS,0,0
2019,Agosto,2019/08/19 04:30:00,MATO GROSSO DO SUL,0,0
2019,Agosto,2019/08/19 04:30:00,MATO GROSSO DO SUL,0,0
2019,Agosto,2019/08/19 04:30:00,MATO GROSSO DO SUL,0,0
2019,Agosto,2019/08/19 04:30:00,MATO GROSSO DO SUL,0,0
2019,Agosto,2019/08/19 04:30:00,MATO GROSSO DO SUL,0,0
2019,Agosto,2019/08/19 04:30:00,MINAS GERAIS,0,0
2019,Agosto,2019/08/19 04:30:00,MINAS GERAIS,0,0
2019,Agosto,2019/08/19 04:30:00,MINAS GERAIS,0,0
2019,Agosto,2019/08/19 04:30:00,MINAS GERAIS,0,0
2019,Agosto,2019/08/19 04:30:00,MINAS GERAIS,0,0
2019,Agosto,2019/08/19 04:30:00,SAO PAULO,0,0
2019,Agosto,2019/08/19 04:30:00,SAO PAULO,0,0
2019,Agosto,2019/08/19 04:30:00,SAO PAULO,0,0
2019,Agosto,2019/08/19 04:30:00,MATO GROSSO DO SUL,0,0
2019,Agosto,2019/08/19 04:30:00,MATO GROSSO DO SUL,0,0
2019,Agosto,2019/08/19 04:30:00,MATO GROSSO DO SUL,0,0
2019,Agosto,2019/08/19 04:30:00,MATO GROSSO DO SUL,0,0
2019,Agosto,2019/08/19 04:30:00,MATO GROSSO DO SUL,0,0
2019,Agosto,2019/08/19 04:30:00,MATO GROSSO DO SUL,0,0
2019,Agosto,2019/08/19 04:30:00,MATO GROSSO DO SUL,0,0
2019,Agosto,2019/08/19 04:30:00,SAO PAULO,0,0
2019,Agosto,2019/08/19 04:30:00,MINAS GERAIS,0,0
2019,Agosto,2019/08/19 04:30:00,MINAS GERAIS,0,0
2019,Agosto,2019/08/19 04:30:00,MINAS GERAIS,0,0
2019,Agosto,2019/08/19 04:30:00,MINAS GERAIS,0,0
2019,Agosto,2019/08/19 04:30:00,MINAS GERAIS,0,0
2019,Agosto,2019/08/19 04:30:00,MINAS GERAIS,0,0
2019,Agosto,2019/08/19 04:30:00,MATO GROSSO DO SUL,0,0
2019,Agosto,2019/08/19 04:30:00,MINAS GERAIS,0,0
2019,Agosto,2019/08/19 04:30:00,MINAS GERAIS,0,0
2019,Agosto,2019/08/19 04:30:00,MINAS GERAIS,0,0
2019,Agosto,2019/08/19 04:30:00,PARANA,0,0
2019,Agosto,2019/08/19 04:30:00,PARANA,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,ACRE,0,0
2019,Agosto,2019/08/19 06:05:00,ACRE,0,0
2019,Agosto,2019/08/19 06:05:00,ACRE,0,0
2019,Agosto,2019/08/19 06:05:00,ACRE,0,0
2019,Agosto,2019/08/19 06:05:00,MATO GROSSO,0,0
2019,Agosto,2019/08/19 06:05:00,MATO GROSSO,0,0
2019,Agosto,2019/08/19 06:05:00,MATO GROSSO,0,0
2019,Agosto,2019/08/19 06:05:00,MATO GROSSO,0,0
2019,Agosto,2019/08/19 06:05:00,MATO GROSSO,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,ACRE,0,0
2019,Agosto,2019/08/19 06:05:00,ACRE,0,0
2019,Agosto,2019/08/19 06:05:00,ACRE,0,0
2019,Agosto,2019/08/19 06:05:00,ACRE,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,AMAZONAS,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,ACRE,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/19 06:05:00,RONDONIA,0,0
2019,Agosto,2019/08/20 03:35:00,MINAS GERAIS,0,0
2019,Agosto,2019/08/20 03:35:00,MINAS GERAIS,0,0
2019,Agosto,2019/08/20 05:10:00,PARA,0.11,0
2019,Agosto,2019/08/20 05:10:00,PARA,0.11,0
2019,Agosto,2019/08/20 05:10:00,PARA,0.23,0
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,0.95,1
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,0.95,1
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,0.91,1
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,1,1
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,1,1
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,1,1
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,1,1
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,1,1
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,0.27,0
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,0.27,0
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,0.25,0
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,0.25,0
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,1,1
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,1,1
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,1,1
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,1,1
2019,Agosto,2019/08/20 05:10:00,AMAZONAS,0.14,0
2019,Agosto,2019/08/20 05:10:00,AMAZONAS,0.15,0
2019,Agosto,2019/08/20 05:10:00,AMAZONAS,0.3,0
2019,Agosto,2019/08/20 05:10:00,AMAZONAS,0.31,0
2019,Agosto,2019/08/20 05:10:00,AMAZONAS,0.33,0
2019,Agosto,2019/08/20 05:10:00,RONDONIA,0.89,1
2019,Agosto,2019/08/20 05:10:00,RONDONIA,0.9,1
2019,Agosto,2019/08/20 05:10:00,RONDONIA,0.89,1
2019,Agosto,2019/08/20 05:10:00,RONDONIA,0.9,1
2019,Agosto,2019/08/20 05:10:00,RONDONIA,0.35,0
2019,Agosto,2019/08/20 05:10:00,RONDONIA,0.54,0
2019,Agosto,2019/08/20 05:10:00,RONDONIA,0.33,0
2019,Agosto,2019/08/20 05:10:00,RONDONIA,0.3,0
2019,Agosto,2019/08/20 05:10:00,RONDONIA,0.33,0
2019,Agosto,2019/08/20 05:10:00,RONDONIA,0.31,0
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,0.79,1
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,1,1
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,1,1
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,1,1
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,1,1
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,1,1
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,1,1
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,1,1
2019,Agosto,2019/08/20 05:10:00,RONDONIA,0.47,0
2019,Agosto,2019/08/20 05:10:00,RONDONIA,0.39,0
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,1,1
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,1,1
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,1,1
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,1,1
2019,Agosto,2019/08/20 05:10:00,RONDONIA,0.79,1
2019,Agosto,2019/08/20 05:10:00,RONDONIA,0.79,1
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,0.89,1
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,0.88,1
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,0.88,1
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,0.88,1
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,0.86,1
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,0,0
2019,Agosto,2019/08/20 05:10:00,MATO GROSSO,0,0
