ano,mes,datahora,estado,riscofogo,riscoAbsoluto
2018,Julho,2018/07/19 04:05:00,PIAUI,1,1
2018,Julho,2018/07/19 04:05:00,PIAUI,1,1
2018,Julho,2018/07/19 04:05:00,BAHIA,1,1
2018,Julho,2018/07/19 04:05:00,BAHIA,1,1
2018,Julho,2018/07/19 04:05:00,BAHIA,1,1
2018,Julho,2018/07/19 04:05:00,MINAS GERAIS,1,1
2018,Julho,2018/07/19 04:05:00,SAO PAULO,1,1
2018,Julho,2018/07/19 04:05:00,SAO PAULO,1,1
2018,Julho,2018/07/19 04:05:00,SAO PAULO,1,1
2018,Julho,2018/07/19 04:05:00,MINAS GERAIS,1,1
2018,Julho,2018/07/19 04:05:00,MINAS GERAIS,0.97,1
2018,Julho,2018/07/19 04:05:00,MINAS GERAIS,0.96,1
2018,Julho,2018/07/19 05:40:00,RONDONIA,0.95,1
2018,Julho,2018/07/19 05:40:00,RONDONIA,0.85,1
2018,Julho,2018/07/19 05:40:00,RONDONIA,0.85,1
2018,Julho,2018/07/19 05:40:00,RONDONIA,0.85,1
2018,Julho,2018/07/19 05:40:00,RONDONIA,0.85,1
2018,Julho,2018/07/19 05:40:00,RONDONIA,0.81,1
2018,Julho,2018/07/19 05:40:00,RONDONIA,1,1
2018,Julho,2018/07/19 05:40:00,RONDONIA,0.93,1
2018,Julho,2018/07/19 05:40:00,RONDONIA,0.93,1
2018,Julho,2018/07/19 05:40:00,RONDONIA,1,1
2018,Julho,2018/07/19 05:40:00,RONDONIA,1,1
2018,Julho,2018/07/20 04:45:00,PARA,0.11,0
2018,Julho,2018/07/20 04:45:00,PARA,0.22,0
2018,Julho,2018/07/20 04:45:00,MARANHAO,0.34,0
2018,Julho,2018/07/20 04:45:00,TOCANTINS,0.98,1
2018,Julho,2018/07/20 04:45:00,TOCANTINS,1,1
2018,Julho,2018/07/20 04:45:00,TOCANTINS,1,1
2018,Julho,2018/07/20 04:45:00,TOCANTINS,1,1
2018,Julho,2018/07/20 04:45:00,TOCANTINS,1,1
2018,Julho,2018/07/20 04:45:00,TOCANTINS,1,1
2018,Julho,2018/07/20 04:45:00,TOCANTINS,1,1
2018,Julho,2018/07/20 04:45:00,MARANHAO,1,1
2018,Julho,2018/07/20 04:45:00,BAHIA,1,1
2018,Julho,2018/07/20 04:45:00,BAHIA,1,1
2018,Julho,2018/07/20 04:45:00,PIAUI,1,1
2018,Julho,2018/07/20 04:45:00,PIAUI,1,1
2018,Julho,2018/07/20 04:45:00,PIAUI,1,1
2018,Julho,2018/07/20 04:45:00,PIAUI,1,1
2018,Julho,2018/07/20 04:45:00,TOCANTINS,1,1
2018,Julho,2018/07/20 04:45:00,TOCANTINS,1,1
2018,Julho,2018/07/20 04:45:00,TOCANTINS,1,1
2018,Julho,2018/07/20 04:45:00,TOCANTINS,1,1
2018,Julho,2018/07/20 04:45:00,TOCANTINS,1,1
2018,Julho,2018/07/20 04:45:00,TOCANTINS,1,1
2018,Julho,2018/07/20 04:45:00,TOCANTINS,1,1
2018,Julho,2018/07/20 04:45:00,TOCANTINS,1,1
2018,Julho,2018/07/20 04:45:00,MATO GROSSO,1,1
2018,Julho,2018/07/20 04:45:00,MATO GROSSO,0.91,1
2018,Julho,2018/07/20 04:45:00,MATO GROSSO,1,1
2018,Julho,2018/07/20 04:45:00,MATO GROSSO,1,1
2018,Julho,2018/07/20 04:45:00,MATO GROSSO,1,1
2018,Julho,2018/07/20 04:50:00,GOIAS,1,1
2018,Julho,2018/07/20 04:50:00,SAO PAULO,1,1
2018,Julho,2018/07/20 04:50:00,SAO PAULO,1,1
2018,Julho,2018/07/20 04:50:00,SAO PAULO,1,1
2018,Julho,2018/07/20 04:50:00,PARANA,1,1
2018,Julho,2018/07/20 04:50:00,PARANA,1,1
2018,Julho,2018/07/20 04:50:00,PARANA,1,1
2018,Julho,2018/07/20 04:50:00,MATO GROSSO DO SUL,0.66,0
2018,Julho,2018/07/20 04:50:00,MATO GROSSO DO SUL,1,1
2018,Julho,2018/07/20 04:50:00,MATO GROSSO DO SUL,1,1
2018,Julho,2018/07/20 04:50:00,MATO GROSSO DO SUL,1,1
2018,Julho,2018/07/20 04:50:00,SAO PAULO,1,1
2018,Julho,2018/07/20 04:50:00,SAO PAULO,1,1
2018,Julho,2018/07/20 04:50:00,SAO PAULO,1,1
2018,Julho,2018/07/20 04:50:00,SAO PAULO,1,1
2018,Julho,2018/07/20 04:50:00,SAO PAULO,1,1
2018,Julho,2018/07/20 04:50:00,PARANA,0.9,1
2018,Julho,2018/07/20 04:50:00,PARANA,0.51,0
2018,Julho,2018/07/21 03:50:00,BAHIA,1,1
2018,Julho,2018/07/21 03:50:00,PIAUI,1,1
2018,Julho,2018/07/21 03:50:00,BAHIA,1,1
2018,Julho,2018/07/21 03:50:00,BAHIA,1,1
2018,Julho,2018/07/21 03:50:00,BAHIA,1,1
2018,Julho,2018/07/21 03:50:00,BAHIA,1,1
2018,Julho,2018/07/21 03:50:00,BAHIA,1,1
2018,Julho,2018/07/21 03:50:00,BAHIA,1,1
2018,Julho,2018/07/21 03:55:00,MINAS GERAIS,1,1
2018,Julho,2018/07/21 03:55:00,SAO PAULO,1,1
2018,Julho,2018/07/21 05:30:00,PARA,,0
2018,Julho,2018/07/21 05:30:00,RONDONIA,,0
2018,Julho,2018/07/21 05:30:00,MATO GROSSO,0.59,0
2018,Julho,2018/07/21 05:30:00,MATO GROSSO,0.58,0
2018,Julho,2018/07/21 05:30:00,MATO GROSSO,0.58,0
2018,Julho,2018/07/21 05:30:00,MATO GROSSO,0.63,0
2018,Julho,2018/07/21 05:30:00,MATO GROSSO,0.63,0
2018,Julho,2018/07/21 05:30:00,MATO GROSSO,1,1
2018,Julho,2018/07/21 05:30:00,MATO GROSSO,0.98,1
2018,Julho,2018/07/21 05:30:00,MATO GROSSO,0.98,1
2018,Julho,2018/07/21 05:30:00,MATO GROSSO,0.66,0
2018,Julho,2018/07/21 05:30:00,MATO GROSSO,0.66,0
2018,Julho,2018/07/21 05:30:00,MATO GROSSO,1,1
2018,Julho,2018/07/21 05:30:00,MATO GROSSO,0.95,1
2018,Julho,2018/07/21 05:30:00,MATO GROSSO,1,1
2018,Julho,2018/07/21 05:30:00,MATO GROSSO,1,1
2018,Julho,2018/07/21 05:30:00,MATO GROSSO,1,1
2018,Julho,2018/07/21 05:30:00,AMAZONAS,0.76,1
2018,Julho,2018/07/21 05:30:00,AMAZONAS,0.76,1
2018,Julho,2018/07/21 05:30:00,RONDONIA,1,1
2018,Julho,2018/07/21 05:30:00,MATO GROSSO,0.97,1
2018,Julho,2018/07/22 04:30:00,PARA,0.11,0
2018,Julho,2018/07/22 04:30:00,PARA,0.33,0
2018,Julho,2018/07/22 04:35:00,PARA,1,1
2018,Julho,2018/07/22 04:35:00,PARA,0.23,0
2018,Julho,2018/07/22 04:35:00,MARANHAO,1,1
2018,Julho,2018/07/22 04:35:00,MARANHAO,1,1
2018,Julho,2018/07/22 04:35:00,MARANHAO,1,1
2018,Julho,2018/07/22 04:35:00,MARANHAO,1,1
2018,Julho,2018/07/22 04:35:00,PIAUI,1,1
2018,Julho,2018/07/22 04:35:00,PIAUI,1,1
2018,Julho,2018/07/22 04:35:00,PIAUI,1,1
2018,Julho,2018/07/22 04:35:00,PIAUI,1,1
2018,Julho,2018/07/22 04:35:00,PIAUI,1,1
2018,Julho,2018/07/22 04:35:00,PIAUI,1,1
2018,Julho,2018/07/22 04:35:00,PIAUI,1,1
2018,Julho,2018/07/22 04:35:00,TOCANTINS,1,1
2018,Julho,2018/07/22 04:35:00,TOCANTINS,1,1
2018,Julho,2018/07/22 04:35:00,TOCANTINS,1,1
2018,Julho,2018/07/22 04:35:00,TOCANTINS,1,1
2018,Julho,2018/07/22 04:35:00,TOCANTINS,1,1
2018,Julho,2018/07/22 04:35:00,PIAUI,1,1
2018,Julho,2018/07/22 04:35:00,PIAUI,1,1
2018,Julho,2018/07/22 04:35:00,PIAUI,1,1
2018,Julho,2018/07/22 04:35:00,PIAUI,1,1
2018,Julho,2018/07/22 04:35:00,BAHIA,1,1
2018,Julho,2018/07/22 04:35:00,PIAUI,1,1
2018,Julho,2018/07/22 04:35:00,TOCANTINS,1,1
2018,Julho,2018/07/22 04:35:00,TOCANTINS,1,1
2018,Julho,2018/07/22 04:35:00,MATO GROSSO,1,1
2018,Julho,2018/07/22 04:35:00,MATO GROSSO,1,1
2018,Julho,2018/07/22 04:35:00,MATO GROSSO,1,1
2018,Julho,2018/07/22 04:35:00,TOCANTINS,1,1
2018,Julho,2018/07/22 04:35:00,MATO GROSSO,1,1
2018,Julho,2018/07/22 04:35:00,MINAS GERAIS,1,1
2018,Julho,2018/07/22 04:35:00,MINAS GERAIS,1,1
2018,Julho,2018/07/22 04:35:00,GOIAS,1,1
2018,Julho,2018/07/22 04:35:00,MATO GROSSO DO SUL,1,1
2018,Julho,2018/07/22 04:40:00,SAO PAULO,0.99,1
2018,Julho,2018/07/22 04:40:00,SAO PAULO,1,1
2018,Julho,2018/07/22 04:40:00,SAO PAULO,1,1
2018,Julho,2018/07/22 04:40:00,SAO PAULO,0.96,1
2018,Julho,2018/07/22 04:40:00,PARANA,1,1
2018,Julho,2018/07/22 04:40:00,PARANA,1,1
2018,Julho,2018/07/23 03:40:00,MINAS GERAIS,0.91,1
2018,Julho,2018/07/23 05:15:00,AMAZONAS,0.65,0
2018,Julho,2018/07/23 05:15:00,AMAZONAS,0.69,0
2018,Julho,2018/07/23 05:15:00,AMAZONAS,0.85,1
2018,Julho,2018/07/23 05:15:00,AMAZONAS,0.85,1
2018,Julho,2018/07/23 05:15:00,AMAZONAS,0.85,1
2018,Julho,2018/07/23 05:15:00,AMAZONAS,0.85,1
2018,Julho,2018/07/23 05:15:00,AMAZONAS,0.85,1
2018,Julho,2018/07/23 05:15:00,AMAZONAS,0.84,1
2018,Julho,2018/07/23 05:15:00,AMAZONAS,0.84,1
2018,Julho,2018/07/23 05:15:00,AMAZONAS,0.84,1
2018,Julho,2018/07/23 05:15:00,AMAZONAS,0.84,1
2018,Julho,2018/07/23 05:15:00,AMAZONAS,0.84,1
2018,Julho,2018/07/23 05:15:00,AMAZONAS,0.83,1
2018,Julho,2018/07/23 05:20:00,MATO GROSSO,1,1
2018,Julho,2018/07/23 05:20:00,MATO GROSSO,1,1
2018,Julho,2018/07/23 05:20:00,MATO GROSSO,1,1
2018,Julho,2018/07/23 05:20:00,MATO GROSSO,0.97,1
2018,Julho,2018/07/23 05:20:00,MATO GROSSO,1,1
2018,Julho,2018/07/23 05:20:00,MATO GROSSO,1,1
2018,Julho,2018/07/23 05:20:00,AMAZONAS,0.75,1
2018,Julho,2018/07/23 05:20:00,AMAZONAS,0.76,1
2018,Julho,2018/07/23 05:20:00,AMAZONAS,0.75,1
2018,Julho,2018/07/23 05:20:00,AMAZONAS,0.75,1
2018,Julho,2018/07/23 05:20:00,MATO GROSSO DO SUL,1,1
2018,Julho,2018/07/23 05:20:00,MATO GROSSO DO SUL,1,1
2018,Julho,2018/07/23 05:20:00,MATO GROSSO DO SUL,1,1
2018,Julho,2018/07/24 04:20:00,BAHIA,1,1
2018,Julho,2018/07/24 04:20:00,MARANHAO,1,1
2018,Julho,2018/07/24 04:20:00,MARANHAO,1,1
2018,Julho,2018/07/24 04:20:00,TOCANTINS,1,1
2018,Julho,2018/07/24 04:20:00,TOCANTINS,1,1
2018,Julho,2018/07/24 04:20:00,TOCANTINS,1,1
2018,Julho,2018/07/24 04:20:00,PIAUI,1,1
2018,Julho,2018/07/24 04:20:00,MARANHAO,1,1
2018,Julho,2018/07/24 04:20:00,MARANHAO,1,1
2018,Julho,2018/07/24 04:20:00,PIAUI,1,1
2018,Julho,2018/07/24 04:20:00,PIAUI,1,1
2018,Julho,2018/07/24 04:20:00,PIAUI,1,1
2018,Julho,2018/07/24 04:20:00,PIAUI,1,1
2018,Julho,2018/07/24 04:20:00,PIAUI,1,1
2018,Julho,2018/07/24 04:20:00,PIAUI,1,1
2018,Julho,2018/07/24 04:20:00,PIAUI,1,1
2018,Julho,2018/07/24 04:20:00,PIAUI,1,1
2018,Julho,2018/07/24 04:20:00,PIAUI,1,1
2018,Julho,2018/07/24 04:20:00,TOCANTINS,1,1
2018,Julho,2018/07/24 04:20:00,BAHIA,1,1
2018,Julho,2018/07/24 04:20:00,BAHIA,1,1
2018,Julho,2018/07/24 04:20:00,BAHIA,1,1
2018,Julho,2018/07/24 04:25:00,TOCANTINS,1,1
2018,Julho,2018/07/24 04:25:00,GOIAS,1,1
2018,Julho,2018/07/24 04:25:00,GOIAS,1,1
2018,Julho,2018/07/24 04:25:00,GOIAS,1,1
2018,Julho,2018/07/24 04:25:00,GOIAS,1,1
2018,Julho,2018/07/24 04:25:00,GOIAS,1,1
2018,Julho,2018/07/24 04:25:00,MINAS GERAIS,1,1
2018,Julho,2018/07/24 04:25:00,SAO PAULO,1,1
2018,Julho,2018/07/24 04:25:00,SAO PAULO,1,1
2018,Julho,2018/07/24 04:25:00,SAO PAULO,1,1
2018,Julho,2018/07/24 06:00:00,AMAZONAS,0.86,1
2018,Julho,2018/07/24 06:00:00,AMAZONAS,0.86,1
2018,Julho,2018/07/24 06:00:00,AMAZONAS,0.85,1
2018,Julho,2018/07/24 06:00:00,AMAZONAS,0.85,1
2018,Julho,2018/07/24 06:00:00,AMAZONAS,0.89,1
2018,Julho,2018/07/24 06:00:00,AMAZONAS,0.77,1
2018,Julho,2018/07/24 06:00:00,AMAZONAS,0.77,1
2018,Julho,2018/07/24 06:00:00,AMAZONAS,0.78,1
2018,Julho,2018/07/24 06:00:00,AMAZONAS,0.78,1
2018,Julho,2018/07/24 06:00:00,AMAZONAS,0.78,1
2018,Julho,2018/07/24 06:00:00,AMAZONAS,0.78,1
2018,Julho,2018/07/24 06:00:00,RONDONIA,0.86,1
2018,Julho,2018/07/24 06:00:00,RONDONIA,1,1
2018,Julho,2018/07/24 06:00:00,AMAZONAS,0.67,0
2018,Julho,2018/07/24 06:00:00,AMAZONAS,0.67,0
2018,Julho,2018/07/24 06:00:00,AMAZONAS,0.67,0
2018,Julho,2018/07/24 06:00:00,RONDONIA,1,1
2018,Julho,2018/07/25 05:05:00,PARA,0.2,0
2018,Julho,2018/07/25 05:05:00,PARA,0.2,0
2018,Julho,2018/07/25 05:05:00,PARA,0.19,0
2018,Julho,2018/07/25 05:05:00,PARA,0.19,0
2018,Julho,2018/07/25 05:05:00,PARA,0.02,0
2018,Julho,2018/07/25 05:05:00,PARA,0.02,0
2018,Julho,2018/07/25 05:05:00,MATO GROSSO,1,1
2018,Julho,2018/07/25 05:05:00,MATO GROSSO,1,1
2018,Julho,2018/07/25 05:05:00,MATO GROSSO,1,1
2018,Julho,2018/07/25 05:05:00,MATO GROSSO,1,1
2018,Julho,2018/07/25 05:05:00,MATO GROSSO,0.93,1
2018,Julho,2018/07/25 05:05:00,MATO GROSSO,1,1
2018,Julho,2018/07/25 05:05:00,MATO GROSSO,1,1
2018,Julho,2018/07/25 05:05:00,MATO GROSSO,1,1
2018,Julho,2018/07/25 05:05:00,MATO GROSSO,1,1
2018,Julho,2018/07/25 05:05:00,MATO GROSSO,1,1
2018,Julho,2018/07/25 05:05:00,MATO GROSSO,1,1
2018,Julho,2018/07/25 05:05:00,PARA,0.82,1
2018,Julho,2018/07/25 05:05:00,PARA,0.97,1
2018,Julho,2018/07/25 05:05:00,PARA,1,1
2018,Julho,2018/07/25 05:05:00,PARA,1,1
2018,Julho,2018/07/25 05:05:00,TOCANTINS,1,1
2018,Julho,2018/07/25 05:05:00,TOCANTINS,1,1
2018,Julho,2018/07/25 05:05:00,TOCANTINS,1,1
2018,Julho,2018/07/25 05:05:00,RONDONIA,0.87,1
2018,Julho,2018/07/25 05:05:00,RONDONIA,0.86,1
2018,Julho,2018/07/25 05:05:00,RONDONIA,0.88,1
2018,Julho,2018/07/25 05:05:00,AMAZONAS,0.7,1
2018,Julho,2018/07/25 05:05:00,AMAZONAS,0.7,1
2018,Julho,2018/07/25 05:05:00,AMAZONAS,0.7,1
2018,Julho,2018/07/25 05:05:00,AMAZONAS,0.7,1
2018,Julho,2018/07/25 05:05:00,AMAZONAS,0.7,1
2018,Julho,2018/07/25 05:05:00,AMAZONAS,0.67,0
2018,Julho,2018/07/25 05:05:00,AMAZONAS,0.67,0
2018,Julho,2018/07/25 05:05:00,AMAZONAS,0.67,0
2018,Julho,2018/07/25 05:05:00,AMAZONAS,0.67,0
2018,Julho,2018/07/25 05:05:00,AMAZONAS,0.67,0
2018,Julho,2018/07/25 05:05:00,AMAZONAS,0.67,0
2018,Julho,2018/07/25 05:05:00,AMAZONAS,0.71,1
2018,Julho,2018/07/25 05:05:00,AMAZONAS,0.78,1
2018,Julho,2018/07/25 05:05:00,AMAZONAS,0.92,1
2018,Julho,2018/07/25 05:05:00,AMAZONAS,0.92,1
2018,Julho,2018/07/25 05:05:00,AMAZONAS,0.92,1
2018,Julho,2018/07/25 05:05:00,AMAZONAS,0.92,1
2018,Julho,2018/07/25 05:05:00,AMAZONAS,0.94,1
2018,Julho,2018/07/25 05:05:00,AMAZONAS,0.87,1
2018,Julho,2018/07/25 05:05:00,AMAZONAS,0.86,1
2018,Julho,2018/07/25 05:05:00,RONDONIA,0.87,1
2018,Julho,2018/07/25 05:05:00,RONDONIA,0.87,1
2018,Julho,2018/07/25 05:05:00,MATO GROSSO,1,1
2018,Julho,2018/07/25 05:05:00,MATO GROSSO,1,1
2018,Julho,2018/07/25 05:05:00,MATO GROSSO,1,1
2018,Julho,2018/07/25 05:05:00,MATO GROSSO,1,1
2018,Julho,2018/07/25 05:05:00,MATO GROSSO,1,1
2018,Julho,2018/07/25 05:05:00,MATO GROSSO,1,1
2018,Julho,2018/07/25 05:05:00,MATO GROSSO,1,1
2018,Julho,2018/07/25 05:05:00,MATO GROSSO,1,1
2018,Julho,2018/07/25 05:05:00,MATO GROSSO,1,1
2018,Julho,2018/07/25 05:05:00,MATO GROSSO,1,1
2018,Julho,2018/07/25 05:05:00,MATO GROSSO,1,1
2018,Julho,2018/07/25 05:05:00,MATO GROSSO,1,1
2018,Julho,2018/07/25 05:05:00,RONDONIA,0.87,1
2018,Julho,2018/07/25 05:10:00,MATO GROSSO DO SUL,1,1
2018,Julho,2018/07/25 05:10:00,MATO GROSSO DO SUL,1,1
2018,Julho,2018/07/25 05:10:00,MATO GROSSO DO SUL,1,1
2018,Julho,2018/07/26 04:10:00,PARA,1,1
2018,Julho,2018/07/26 04:10:00,PARA,1,1
2018,Julho,2018/07/26 04:10:00,PARA,1,1
2018,Julho,2018/07/26 04:10:00,PARA,0.23,0
2018,Julho,2018/07/26 04:10:00,PARA,0.23,0
2018,Julho,2018/07/26 04:10:00,PARA,0.62,0
2018,Julho,2018/07/26 04:10:00,PIAUI,1,1
2018,Julho,2018/07/26 04:10:00,PIAUI,1,1
2018,Julho,2018/07/26 04:10:00,PIAUI,1,1
2018,Julho,2018/07/26 04:10:00,PIAUI,1,1
2018,Julho,2018/07/26 04:10:00,TOCANTINS,1,1
2018,Julho,2018/07/26 04:10:00,TOCANTINS,1,1
2018,Julho,2018/07/26 04:10:00,MINAS GERAIS,1,1
2018,Julho,2018/07/26 04:10:00,MINAS GERAIS,1,1
2018,Julho,2018/07/26 04:10:00,GOIAS,1,1
2018,Julho,2018/07/26 04:10:00,GOIAS,1,1
2018,Julho,2018/07/26 04:10:00,GOIAS,1,1
2018,Julho,2018/07/26 04:10:00,GOIAS,1,1
2018,Julho,2018/07/26 04:10:00,GOIAS,1,1
2018,Julho,2018/07/26 04:10:00,GOIAS,1,1
2018,Julho,2018/07/26 04:10:00,PARA,0.23,0
2018,Julho,2018/07/26 04:10:00,MARANHAO,1,1
2018,Julho,2018/07/26 04:10:00,TOCANTINS,1,1
2018,Julho,2018/07/26 04:10:00,TOCANTINS,1,1
2018,Julho,2018/07/26 04:10:00,TOCANTINS,1,1
2018,Julho,2018/07/26 04:10:00,MARANHAO,1,1
2018,Julho,2018/07/26 04:10:00,PIAUI,1,1
2018,Julho,2018/07/26 04:10:00,PIAUI,1,1
2018,Julho,2018/07/26 04:10:00,BAHIA,1,1
2018,Julho,2018/07/26 04:15:00,MINAS GERAIS,1,1
2018,Julho,2018/07/26 04:15:00,MINAS GERAIS,1,1
2018,Julho,2018/07/26 04:15:00,MINAS GERAIS,1,1
2018,Julho,2018/07/26 04:15:00,SAO PAULO,1,1
2018,Julho,2018/07/26 04:15:00,SAO PAULO,1,1
2018,Julho,2018/07/26 04:15:00,SAO PAULO,1,1
2018,Julho,2018/07/26 04:15:00,SAO PAULO,1,1
2018,Julho,2018/07/26 04:15:00,SAO PAULO,1,1
2018,Julho,2018/07/26 05:50:00,RONDONIA,,0
2018,Julho,2018/07/26 05:50:00,AMAZONAS,0.69,0
2018,Julho,2018/07/26 05:50:00,AMAZONAS,0.82,1
2018,Julho,2018/07/26 05:50:00,AMAZONAS,0.82,1
2018,Julho,2018/07/26 05:50:00,AMAZONAS,0.92,1
2018,Julho,2018/07/26 05:50:00,AMAZONAS,0.78,1
2018,Julho,2018/07/26 05:50:00,AMAZONAS,0.88,1
2018,Julho,2018/07/26 05:50:00,MATO GROSSO,1,1
2018,Julho,2018/07/26 05:50:00,MATO GROSSO,1,1
2018,Julho,2018/07/26 05:50:00,MATO GROSSO,1,1
2018,Julho,2018/07/26 05:50:00,MATO GROSSO,1,1
2018,Julho,2018/07/26 05:50:00,MATO GROSSO,1,1
2018,Julho,2018/07/26 05:50:00,MATO GROSSO,1,1
2018,Julho,2018/07/26 05:50:00,MATO GROSSO,1,1
2018,Julho,2018/07/26 05:50:00,MATO GROSSO,1,1
2018,Julho,2018/07/26 05:50:00,AMAZONAS,0.87,1
2018,Julho,2018/07/26 05:50:00,AMAZONAS,0.87,1
2018,Julho,2018/07/26 05:50:00,AMAZONAS,0.87,1
2018,Julho,2018/07/26 05:50:00,AMAZONAS,0.87,1
2018,Julho,2018/07/26 05:50:00,AMAZONAS,0.87,1
2018,Julho,2018/07/26 05:50:00,AMAZONAS,0.87,1
2018,Julho,2018/07/26 05:50:00,AMAZONAS,0.85,1
2018,Julho,2018/07/26 05:50:00,MATO GROSSO,1,1
2018,Julho,2018/07/26 05:50:00,RONDONIA,0.79,1
2018,Julho,2018/07/26 05:50:00,AMAZONAS,0.93,1
2018,Julho,2018/07/26 05:50:00,RONDONIA,0.92,1
2018,Julho,2018/07/26 05:50:00,RONDONIA,1,1
2018,Julho,2018/07/26 05:50:00,RONDONIA,0.89,1
2018,Julho,2018/07/26 05:50:00,ACRE,0.49,0
2018,Julho,2018/07/27 04:50:00,PARA,1,1
2018,Julho,2018/07/27 04:50:00,PARA,0.31,0
2018,Julho,2018/07/27 04:50:00,PARA,1,1
2018,Julho,2018/07/27 04:50:00,PARA,1,1
2018,Julho,2018/07/27 04:50:00,MARANHAO,1,1
2018,Julho,2018/07/27 04:50:00,PARA,0.82,1
2018,Julho,2018/07/27 04:50:00,PARA,0.82,1
2018,Julho,2018/07/27 04:50:00,PARA,0.96,1
2018,Julho,2018/07/27 04:50:00,PARA,0.96,1
2018,Julho,2018/07/27 04:55:00,BAHIA,1,1
2018,Julho,2018/07/27 04:55:00,BAHIA,1,1
2018,Julho,2018/07/27 04:55:00,TOCANTINS,1,1
2018,Julho,2018/07/27 04:55:00,TOCANTINS,1,1
2018,Julho,2018/07/27 04:55:00,TOCANTINS,1,1
2018,Julho,2018/07/27 04:55:00,TOCANTINS,1,1
2018,Julho,2018/07/27 04:55:00,TOCANTINS,1,1
2018,Julho,2018/07/27 04:55:00,MATO GROSSO,1,1
2018,Julho,2018/07/27 04:55:00,TOCANTINS,1,1
2018,Julho,2018/07/27 04:55:00,TOCANTINS,1,1
2018,Julho,2018/07/27 04:55:00,TOCANTINS,1,1
2018,Julho,2018/07/27 04:55:00,TOCANTINS,1,1
2018,Julho,2018/07/27 04:55:00,MATO GROSSO,1,1
2018,Julho,2018/07/27 04:55:00,MATO GROSSO,1,1
2018,Julho,2018/07/27 04:55:00,MATO GROSSO,1,1
2018,Julho,2018/07/27 04:55:00,TOCANTINS,1,1
2018,Julho,2018/07/27 04:55:00,AMAZONAS,0.72,1
2018,Julho,2018/07/27 04:55:00,AMAZONAS,0.75,1
2018,Julho,2018/07/27 04:55:00,SAO PAULO,1,1
2018,Julho,2018/07/27 04:55:00,SAO PAULO,1,1
2018,Julho,2018/07/27 04:55:00,SAO PAULO,1,1
2018,Julho,2018/07/27 04:55:00,GOIAS,1,1
2018,Julho,2018/07/27 04:55:00,GOIAS,1,1
2018,Julho,2018/07/28 03:55:00,MARANHAO,0.18,0
2018,Julho,2018/07/28 03:55:00,BAHIA,1,1
2018,Julho,2018/07/28 04:00:00,SAO PAULO,1,1
2018,Julho,2018/07/28 04:00:00,SAO PAULO,1,1
2018,Julho,2018/07/28 04:00:00,SAO PAULO,1,1
2018,Julho,2018/07/28 04:00:00,SAO PAULO,1,1
2018,Julho,2018/07/28 05:35:00,MATO GROSSO,1,1
2018,Julho,2018/07/28 05:35:00,MATO GROSSO,1,1
2018,Julho,2018/07/28 05:35:00,MATO GROSSO,1,1
2018,Julho,2018/07/28 05:35:00,RONDONIA,0.94,1
2018,Julho,2018/07/28 05:35:00,RONDONIA,1,1
2018,Julho,2018/07/28 05:35:00,AMAZONAS,0.13,0
2018,Julho,2018/07/28 05:35:00,AMAZONAS,0.92,1
2018,Julho,2018/07/28 05:35:00,AMAZONAS,0.92,1
2018,Julho,2018/07/28 05:35:00,AMAZONAS,0.93,1
2018,Julho,2018/07/28 05:35:00,AMAZONAS,0.95,1
2018,Julho,2018/07/28 05:35:00,AMAZONAS,0.21,0
2018,Julho,2018/07/28 05:35:00,AMAZONAS,0.75,1
2018,Julho,2018/07/28 05:35:00,AMAZONAS,0.75,1
2018,Julho,2018/07/28 05:35:00,AMAZONAS,0.76,1
2018,Julho,2018/07/28 05:35:00,RONDONIA,0.9,1
2018,Julho,2018/07/28 05:35:00,AMAZONAS,0.97,1
2018,Julho,2018/07/28 05:35:00,RONDONIA,1,1
2018,Julho,2018/07/28 05:35:00,RONDONIA,0.95,1
2018,Julho,2018/07/28 05:35:00,AMAZONAS,0.95,1
2018,Julho,2018/07/28 05:35:00,AMAZONAS,0.95,1
2018,Julho,2018/07/28 05:35:00,MATO GROSSO,1,1
2018,Julho,2018/07/28 05:35:00,MATO GROSSO,1,1
2018,Julho,2018/07/28 05:35:00,RONDONIA,0.9,1
2018,Julho,2018/07/28 05:35:00,RONDONIA,1,1
2018,Julho,2018/07/28 05:35:00,RONDONIA,1,1
2018,Julho,2018/07/28 05:35:00,RONDONIA,1,1
2018,Julho,2018/07/28 05:35:00,RONDONIA,1,1
2018,Julho,2018/07/28 05:35:00,MATO GROSSO,1,1
2018,Julho,2018/07/28 05:35:00,MATO GROSSO,1,1
2018,Julho,2018/07/28 05:35:00,MATO GROSSO,1,1
2018,Julho,2018/07/28 05:35:00,MATO GROSSO,1,1
2018,Julho,2018/07/28 05:40:00,MATO GROSSO,1,1
2018,Julho,2018/07/28 05:40:00,MATO GROSSO,1,1
2018,Julho,2018/07/29 04:40:00,PARA,0.29,0
2018,Julho,2018/07/29 04:40:00,MARANHAO,0.25,0
2018,Julho,2018/07/29 04:40:00,MARANHAO,1,1
2018,Julho,2018/07/29 04:40:00,PARA,0.17,0
2018,Julho,2018/07/29 04:40:00,TOCANTINS,1,1
2018,Julho,2018/07/29 04:40:00,TOCANTINS,0.98,1
2018,Julho,2018/07/29 04:40:00,PIAUI,1,1
2018,Julho,2018/07/29 04:40:00,BAHIA,1,1
2018,Julho,2018/07/29 04:40:00,BAHIA,1,1
