datahora,estado,riscofogo,riscoAbsoluto
2015/07/01 17:18:00,RIO GRANDE DO SUL,0,0
2015/07/01 17:21:00,GOIAS,0.72,1
2015/07/01 17:21:00,MATO GROSSO DO SUL,1,1
2015/07/01 17:21:00,GOIAS,1,1
2015/07/01 17:21:00,MATO GROSSO DO SUL,1,1
2015/07/01 17:21:00,GOIAS,1,1
2015/07/01 17:21:00,GOIAS,1,1
2015/07/01 17:21:00,MATO GROSSO,1,1
2015/07/01 17:21:00,MATO GROSSO,1,1
2015/07/01 17:21:00,MATO GROSSO,1,1
2015/07/01 17:21:00,MINAS GERAIS,1,1
2015/07/01 17:22:00,MATO GROSSO,0.92,1
2015/07/01 17:22:00,MATO GROSSO,0.92,1
2015/07/01 17:22:00,MATO GROSSO,0.84,1
2015/07/01 17:22:00,TOCANTINS,0.84,1
2015/07/01 17:22:00,MATO GROSSO,0.92,1
2015/07/01 17:22:00,MATO GROSSO,0.84,1
2015/07/01 17:22:00,MATO GROSSO,0.84,1
2015/07/01 17:22:00,MATO GROSSO,0.58,0
2015/07/01 17:22:00,GOIAS,1,1
2015/07/01 17:22:00,GOIAS,1,1
2015/07/01 17:22:00,MATO GROSSO,0.81,1
2015/07/01 17:22:00,MATO GROSSO,0.8,1
2015/07/01 17:22:00,MATO GROSSO,0.8,1
2015/07/01 17:22:00,MATO GROSSO,0.8,1
2015/07/01 17:22:00,MATO GROSSO,0.8,1
2015/07/01 17:22:00,MATO GROSSO,0.8,1
2015/07/01 17:22:00,MATO GROSSO,0.8,1
2015/07/01 17:22:00,MATO GROSSO,1,1
2015/07/01 17:22:00,MATO GROSSO,1,1
2015/07/01 17:22:00,TOCANTINS,1,1
2015/07/01 17:22:00,MATO GROSSO,1,1
2015/07/01 17:22:00,MATO GROSSO,1,1
2015/07/01 17:22:00,MATO GROSSO,0.92,1
2015/07/01 17:22:00,MATO GROSSO,1,1
2015/07/01 17:22:00,MATO GROSSO,0.62,0
2015/07/01 17:22:00,MATO GROSSO,1,1
2015/07/01 17:22:00,MATO GROSSO,1,1
2015/07/01 17:22:00,MATO GROSSO,1,1
2015/07/01 17:22:00,TOCANTINS,1,1
2015/07/01 17:22:00,GOIAS,0.84,1
2015/07/01 17:22:00,GOIAS,0.84,1
2015/07/01 17:22:00,GOIAS,0.84,1
2015/07/01 17:22:00,GOIAS,0.84,1
2015/07/01 17:22:00,MATO GROSSO,0.91,1
2015/07/01 17:22:00,MATO GROSSO,0.84,1
2015/07/01 17:22:00,MATO GROSSO,0.84,1
2015/07/01 17:22:00,MATO GROSSO,1,1
2015/07/01 17:23:00,MATO GROSSO,0.95,1
2015/07/01 17:23:00,MATO GROSSO,1,1
