datahora,estado,riscofogo,riscoAbsoluto
2018/05/01 04:45:00,TOCANTINS,0.18,0
2018/05/01 04:45:00,TOCANTINS,0.18,0
2018/05/01 04:50:00,MATO GROSSO DO SUL,1,1
2018/05/01 04:50:00,SAO PAULO,1,1
2018/05/01 04:50:00,SAO PAULO,1,1
2018/05/01 04:50:00,MATO GROSSO DO SUL,0.53,0
2018/05/01 04:50:00,PARANA,1,1
2018/05/01 04:50:00,PARANA,1,1
2018/05/01 04:50:00,PARANA,1,1
2018/05/01 04:50:00,PARANA,1,1
2018/05/01 04:50:00,PARANA,1,1
2018/05/01 04:50:00,PARANA,0.59,0
2018/05/01 04:50:00,PARANA,1,1
2018/05/01 04:50:00,MATO GROSSO DO SUL,1,1
2018/05/01 04:50:00,MATO GROSSO DO SUL,1,1
2018/05/01 04:50:00,MINAS GERAIS,1,1
2018/05/01 04:50:00,MINAS GERAIS,1,1
2018/05/01 04:50:00,PARANA,0.42,0
2018/05/02 03:55:00,MINAS GERAIS,1,1
2018/05/02 05:30:00,MATO GROSSO,,0
2018/05/02 05:30:00,MATO GROSSO,0.27,0
2018/05/02 05:35:00,PARANA,1,1
2018/05/02 05:35:00,PARANA,1,1
2018/05/02 05:35:00,PARANA,1,1
2018/05/02 05:35:00,PARANA,1,1
2018/05/03 04:35:00,SAO PAULO,1,1
2018/05/03 04:35:00,SAO PAULO,1,1
2018/05/03 04:35:00,TOCANTINS,0.07,0
2018/05/03 04:35:00,BAHIA,0.88,1
2018/05/03 04:35:00,SAO PAULO,1,1
2018/05/03 04:40:00,SAO PAULO,,0
2018/05/03 04:40:00,SAO PAULO,1,1
2018/05/03 04:40:00,SAO PAULO,1,1
2018/05/03 04:40:00,SAO PAULO,1,1
2018/05/03 04:40:00,PARANA,0.42,0
2018/05/03 04:40:00,PARANA,0.42,0
2018/05/03 04:40:00,SAO PAULO,1,1
2018/05/03 04:40:00,SAO PAULO,1,1
2018/05/03 04:40:00,SAO PAULO,1,1
2018/05/04 05:20:00,SAO PAULO,1,1
2018/05/04 05:20:00,MATO GROSSO,0.46,0
2018/05/05 04:25:00,MINAS GERAIS,0.99,1
2018/05/05 04:25:00,MINAS GERAIS,0.65,0
2018/05/05 04:25:00,GOIAS,0.64,0
2018/05/05 04:25:00,GOIAS,1,1
2018/05/05 04:25:00,PARANA,1,1
2018/05/05 04:25:00,PARANA,1,1
2018/05/05 04:25:00,PARANA,1,1
2018/05/05 04:25:00,PARANA,1,1
2018/05/06 05:05:00,MATO GROSSO,1,1
2018/05/06 05:05:00,MATO GROSSO,0.18,0
2018/05/06 05:05:00,MATO GROSSO,0.94,1
2018/05/06 05:05:00,MATO GROSSO,0.94,1
2018/05/06 05:10:00,SAO PAULO,1,1
2018/05/06 05:10:00,SAO PAULO,1,1
2018/05/07 04:10:00,BAHIA,1,1
2018/05/07 04:10:00,BAHIA,1,1
2018/05/07 04:15:00,PARANA,1,1
2018/05/07 04:15:00,SAO PAULO,1,1
2018/05/08 04:50:00,PARA,0.09,0
2018/05/08 04:55:00,MATO GROSSO,0.23,0
2018/05/08 04:55:00,MATO GROSSO,0.23,0
2018/05/08 04:55:00,MATO GROSSO,0.23,0
2018/05/08 04:55:00,MATO GROSSO,0.28,0
2018/05/08 04:55:00,MATO GROSSO,1,1
2018/05/08 04:55:00,MATO GROSSO DO SUL,1,1
2018/05/08 04:55:00,PARANA,1,1
2018/05/08 04:55:00,PARANA,1,1
2018/05/08 04:55:00,PARANA,1,1
2018/05/08 04:55:00,PARANA,1,1
2018/05/08 04:55:00,SAO PAULO,1,1
2018/05/09 03:55:00,BAHIA,0.92,1
2018/05/09 03:55:00,BAHIA,0.92,1
2018/05/09 04:00:00,BAHIA,1,1
2018/05/09 05:35:00,MATO GROSSO,0.65,0
2018/05/09 05:35:00,MATO GROSSO,0.66,0
2018/05/09 05:35:00,MATO GROSSO,0.79,1
2018/05/10 04:40:00,TOCANTINS,0.1,0
2018/05/10 04:40:00,TOCANTINS,0.1,0
2018/05/10 04:40:00,TOCANTINS,0.46,0
2018/05/10 04:40:00,MATO GROSSO,0.23,0
2018/05/10 04:40:00,MATO GROSSO,0.24,0
