datahora,estado,riscofogo,riscoAbsoluto
2016/05/01 16:25:00,SAO PAULO,0.53,0
2016/05/01 16:25:00,SAO PAULO,1,1
2016/05/01 16:25:00,SAO PAULO,0.53,0
2016/05/01 16:26:00,MINAS GERAIS,1,1
2016/05/01 16:26:00,MINAS GERAIS,0.85,1
2016/05/01 16:26:00,BAHIA,0.84,1
2016/05/01 16:26:00,BAHIA,0.89,1
2016/05/01 16:26:00,MINAS GERAIS,1,1
2016/05/01 16:26:00,MINAS GERAIS,0.85,1
2016/05/01 16:26:00,BAHIA,1,1
2016/05/01 16:26:00,MINAS GERAIS,1,1
2016/05/01 16:26:00,GOIAS,1,1
2016/05/01 16:26:00,BAHIA,0.88,1
2016/05/01 16:26:00,BAHIA,0.89,1
2016/05/01 16:26:00,BAHIA,1,1
2016/05/01 16:26:00,BAHIA,0.88,1
2016/05/01 16:27:00,BAHIA,1,1
2016/05/01 16:27:00,BAHIA,1,1
2016/05/01 16:27:00,BAHIA,1,1
2016/05/01 16:27:00,BAHIA,1,1
2016/05/01 16:27:00,BAHIA,0.7,1
2016/05/01 16:27:00,BAHIA,0.7,1
2016/05/01 16:27:00,BAHIA,0.7,1
2016/05/01 16:27:00,BAHIA,1,1
2016/05/01 16:27:00,BAHIA,0.7,1
2016/05/01 16:27:00,BAHIA,0.7,1
2016/05/01 16:27:00,BAHIA,1,1
2016/05/01 16:28:00,BAHIA,1,1
2016/05/01 16:28:00,ALAGOAS,1,1
2016/05/01 16:28:00,ALAGOAS,1,1
2016/05/01 16:28:00,TOCANTINS,1,1
2016/05/01 16:28:00,MARANHAO,0.73,1
2016/05/01 16:28:00,TOCANTINS,0.49,0
2016/05/01 16:28:00,MARANHAO,0.68,0
2016/05/01 16:28:00,MATO GROSSO,1,1
2016/05/01 16:28:00,MATO GROSSO,0.97,1
2016/05/01 16:28:00,MATO GROSSO,0.97,1
2016/05/01 16:28:00,BAHIA,0.97,1
2016/05/01 16:29:00,MARANHAO,1,1
2016/05/01 16:29:00,PIAUI,1,1
2016/05/01 16:29:00,CEARA,0.47,0
2016/05/01 16:29:00,MARANHAO,1,1
2016/05/01 16:30:00,PARA,0.03,0
2016/05/01 16:30:00,MARANHAO,0.04,0
2016/05/01 18:01:00,RIO GRANDE DO SUL,0.42,0
2016/05/01 18:05:00,MATO GROSSO,1,1
2016/05/01 18:05:00,MATO GROSSO,1,1
2016/05/01 18:05:00,MATO GROSSO,1,1
2016/05/01 18:05:00,MATO GROSSO,0.78,1
2016/05/01 18:05:00,MATO GROSSO,0.78,1
2016/05/01 18:05:00,MATO GROSSO,0.78,1
2016/05/01 18:05:00,MATO GROSSO,1,1
2016/05/01 18:05:00,MATO GROSSO,1,1
2016/05/01 18:05:00,MATO GROSSO,0.77,1
2016/05/01 18:05:00,MATO GROSSO,0.78,1
2016/05/01 18:05:00,MATO GROSSO,1,1
2016/05/01 18:05:00,MATO GROSSO,1,1
2016/05/01 18:05:00,MATO GROSSO,1,1
2016/05/01 18:05:00,MATO GROSSO,1,1
2016/05/01 18:05:00,MATO GROSSO,1,1
2016/05/01 18:05:00,MATO GROSSO,1,1
2016/05/01 18:06:00,MATO GROSSO,1,1
2016/05/01 18:07:00,ACRE,0,0
2016/05/01 18:07:00,ACRE,0.1,0
2016/05/01 18:07:00,ACRE,0,0
2016/05/01 18:07:00,ACRE,0.03,0
2016/05/01 18:07:00,RONDONIA,0.07,0
2016/05/01 18:07:00,RONDONIA,,0
2016/05/01 18:07:00,RONDONIA,0.81,1
2016/05/01 18:07:00,RONDONIA,,0
2016/05/01 18:08:00,ACRE,1,1
2016/05/02 17:06:00,RIO GRANDE DO SUL,0.18,0
2016/05/02 17:06:00,RIO GRANDE DO SUL,0,0
2016/05/02 17:06:00,SANTA CATARINA,0.99,1
2016/05/02 17:06:00,SANTA CATARINA,0.07,0
2016/05/02 17:07:00,PARANA,,0
2016/05/02 17:07:00,PARANA,,0
2016/05/02 17:07:00,PARANA,,0
2016/05/02 17:07:00,SAO PAULO,0.98,1
2016/05/02 17:07:00,SAO PAULO,0.98,1
2016/05/02 17:07:00,RIO DE JANEIRO,0.91,1
2016/05/02 17:07:00,PARANA,0.8,1
2016/05/02 17:07:00,PARANA,0.79,1
2016/05/02 17:07:00,PARANA,0.24,0
2016/05/02 17:07:00,PARANA,0.71,1
2016/05/02 17:07:00,PARANA,0.97,1
2016/05/02 17:07:00,PARANA,0.98,1
2016/05/02 17:07:00,PARANA,0.81,1
2016/05/02 17:07:00,PARANA,0.75,1
2016/05/02 17:07:00,PARANA,0.8,1
2016/05/02 17:07:00,SANTA CATARINA,0.97,1
2016/05/02 17:07:00,PARANA,0.97,1
2016/05/02 17:07:00,PARANA,0.8,1
2016/05/02 17:07:00,PARANA,0.97,1
2016/05/02 17:07:00,PARANA,0.81,1
2016/05/02 17:07:00,PARANA,1,1
2016/05/02 17:07:00,SANTA CATARINA,0.97,1
2016/05/02 17:07:00,PARANA,0.24,0
