datahora,estado,riscofogo,riscoAbsoluto
2016/01/01 16:30:00,SAO PAULO,,0
2016/01/01 16:30:00,MINAS GERAIS,0.98,1
2016/01/01 16:31:00,BAHIA,,0
2016/01/01 16:31:00,BAHIA,,0
2016/01/01 16:31:00,BAHIA,,0
2016/01/01 16:31:00,BAHIA,1,1
2016/01/01 16:31:00,BAHIA,1,1
2016/01/01 16:31:00,BAHIA,1,1
2016/01/01 16:31:00,MINAS GERAIS,0.09,0
2016/01/01 16:31:00,BAHIA,0.5,0
2016/01/01 16:31:00,ESPIRITO SANTO,0.31,0
2016/01/01 16:31:00,BAHIA,1,1
2016/01/01 16:31:00,BAHIA,0.59,0
2016/01/01 16:31:00,BAHIA,1,1
2016/01/01 16:31:00,BAHIA,0.31,0
2016/01/01 16:31:00,ESPIRITO SANTO,1,1
2016/01/01 16:31:00,BAHIA,1,1
2016/01/01 16:31:00,BAHIA,1,1
2016/01/01 16:31:00,BAHIA,0.59,0
2016/01/01 16:31:00,ESPIRITO SANTO,1,1
2016/01/01 16:31:00,BAHIA,0.57,0
2016/01/01 16:31:00,ESPIRITO SANTO,0.24,0
2016/01/01 16:31:00,ESPIRITO SANTO,0.21,0
2016/01/01 16:31:00,BAHIA,0.5,0
2016/01/01 16:31:00,BAHIA,0.56,0
2016/01/01 16:31:00,ESPIRITO SANTO,0.25,0
2016/01/01 16:31:00,ESPIRITO SANTO,1,1
2016/01/01 16:31:00,ESPIRITO SANTO,0.31,0
2016/01/01 16:31:00,ESPIRITO SANTO,0.25,0
2016/01/01 16:31:00,BAHIA,0.76,1
2016/01/01 16:31:00,ESPIRITO SANTO,1,1
2016/01/01 16:31:00,ESPIRITO SANTO,1,1
2016/01/01 16:31:00,BAHIA,0.31,0
2016/01/01 16:31:00,ESPIRITO SANTO,0.21,0
2016/01/01 16:31:00,BAHIA,1,1
2016/01/01 16:31:00,MINAS GERAIS,0.77,1
2016/01/01 16:31:00,SAO PAULO,0.07,0
2016/01/01 16:31:00,ESPIRITO SANTO,1,1
2016/01/01 16:31:00,BAHIA,1,1
2016/01/01 16:31:00,BAHIA,0.46,0
2016/01/01 16:31:00,ESPIRITO SANTO,1,1
2016/01/01 16:31:00,BAHIA,1,1
2016/01/01 16:31:00,MINAS GERAIS,0.13,0
2016/01/01 16:31:00,BAHIA,0.5,0
2016/01/01 16:31:00,ESPIRITO SANTO,1,1
2016/01/01 16:31:00,BAHIA,1,1
2016/01/01 16:31:00,ESPIRITO SANTO,1,1
2016/01/01 16:31:00,ESPIRITO SANTO,1,1
2016/01/01 16:31:00,BAHIA,1,1
2016/01/01 16:31:00,ESPIRITO SANTO,1,1
2016/01/01 16:31:00,ESPIRITO SANTO,1,1
2016/01/01 16:31:00,BAHIA,0.46,0
2016/01/01 16:31:00,ESPIRITO SANTO,1,1
2016/01/01 16:31:00,ESPIRITO SANTO,0.31,0
2016/01/01 16:31:00,MINAS GERAIS,0.03,0
2016/01/01 16:31:00,MINAS GERAIS,0,0
2016/01/01 16:31:00,SAO PAULO,0,0
2016/01/01 16:32:00,BAHIA,0.92,1
2016/01/01 16:32:00,BAHIA,0.92,1
2016/01/01 16:32:00,BAHIA,0.92,1
2016/01/01 16:32:00,BAHIA,0.25,0
2016/01/01 16:32:00,BAHIA,0.92,1
2016/01/01 16:32:00,GOIAS,0.33,0
2016/01/01 16:32:00,BAHIA,,0
2016/01/01 16:32:00,MINAS GERAIS,0.81,1
2016/01/01 16:32:00,BAHIA,0.27,0
2016/01/01 16:32:00,BAHIA,1,1
2016/01/01 16:32:00,BAHIA,0.29,0
2016/01/01 16:32:00,BAHIA,0.28,0
2016/01/01 16:32:00,BAHIA,1,1
2016/01/01 16:32:00,MINAS GERAIS,0.52,0
2016/01/01 16:32:00,MINAS GERAIS,0.75,1
2016/01/01 16:32:00,BAHIA,0.88,1
2016/01/01 16:32:00,MINAS GERAIS,0.81,1
2016/01/01 16:32:00,BAHIA,0.3,0
2016/01/01 16:32:00,BAHIA,0.61,0
2016/01/01 16:32:00,BAHIA,0.61,0
2016/01/01 16:32:00,BAHIA,1,1
2016/01/01 16:32:00,GOIAS,0.62,0
2016/01/01 16:32:00,BAHIA,1,1
2016/01/01 16:33:00,SERGIPE,1,1
2016/01/01 16:33:00,SERGIPE,1,1
2016/01/01 16:33:00,SERGIPE,1,1
2016/01/01 16:33:00,BAHIA,0.26,0
2016/01/01 16:33:00,TOCANTINS,0.34,0
2016/01/01 16:33:00,BAHIA,0.97,1
2016/01/01 16:33:00,BAHIA,0.92,1
2016/01/01 16:33:00,BAHIA,0.92,1
2016/01/01 16:33:00,PIAUI,0.69,0
2016/01/01 16:33:00,MATO GROSSO,0.01,0
2016/01/01 16:33:00,TOCANTINS,0.01,0
2016/01/01 16:33:00,MATO GROSSO,0.08,0
2016/01/01 16:34:00,PARAIBA,1,1
2016/01/01 16:34:00,PARA,0,0
2016/01/01 16:35:00,PARA,0.17,0
2016/01/01 16:35:00,PARA,0.26,0
2016/01/01 16:35:00,PARA,0.26,0
2016/01/01 16:36:00,MARANHAO,0.09,0
2016/01/01 16:36:00,MARANHAO,0.1,0
2016/01/01 16:36:00,PARA,1,1
2016/01/01 18:09:00,MATO GROSSO DO SUL,0.08,0
2016/01/01 18:12:00,RONDONIA,0.51,0
2016/01/02 15:37:00,BAHIA,1,1
2016/01/02 15:37:00,BAHIA,1,1
2016/01/02 15:37:00,BAHIA,1,1
2016/01/02 15:37:00,BAHIA,1,1
2016/01/02 15:38:00,BAHIA,1,1
2016/01/02 15:38:00,BAHIA,1,1
2016/01/02 15:39:00,CEARA,1,1
2016/01/02 15:39:00,PARAIBA,1,1
2016/01/02 15:39:00,CEARA,1,1
2016/01/02 15:39:00,PERNAMBUCO,1,1
2016/01/02 15:39:00,PERNAMBUCO,1,1
2016/01/02 17:12:00,SANTA CATARINA,,0
2016/01/02 17:13:00,SAO PAULO,0,0
2016/01/02 17:13:00,SAO PAULO,0,0
2016/01/02 17:13:00,SAO PAULO,0,0
2016/01/02 17:13:00,SAO PAULO,0,0
2016/01/02 17:13:00,PARANA,0,0
2016/01/02 17:13:00,ESPIRITO SANTO,0.05,0
2016/01/02 17:13:00,ESPIRITO SANTO,0.05,0
2016/01/02 17:14:00,MATO GROSSO DO SUL,0,0
2016/01/02 17:14:00,GOIAS,0.28,0
2016/01/02 17:14:00,SAO PAULO,0,0
2016/01/02 17:14:00,MATO GROSSO DO SUL,0,0
2016/01/02 17:14:00,GOIAS,0.17,0
2016/01/02 17:14:00,MATO GROSSO DO SUL,0,0
2016/01/02 17:14:00,GOIAS,0.21,0
2016/01/02 17:14:00,MATO GROSSO DO SUL,0.57,0
2016/01/02 17:14:00,MINAS GERAIS,1,1
2016/01/02 17:14:00,MINAS GERAIS,1,1
2016/01/02 17:15:00,MATO GROSSO,0,0
2016/01/02 17:15:00,MATO GROSSO,0.88,1
2016/01/02 17:15:00,MATO GROSSO,0.25,0
2016/01/02 17:15:00,MATO GROSSO,0,0
2016/01/02 17:15:00,BAHIA,0.1,0
2016/01/02 17:15:00,MATO GROSSO,0.86,1
2016/01/02 17:16:00,MATO GROSSO,0,0
